,Cons No,Dtr No,Category,Load,Latitude,Longitude,d
3195,133000020517,126,48,0.94,24.9707538,92.5601957,1
3196,133000020515,126,48,0.47,24.9719236,92.5567887,1
3197,133000005230,126,46,0.76,24.973522,92.5499756,1
3198,133000020514,126,48,0.94,24.973522,92.5499756,1
3199,133000005276,126,48,0.4,24.9788898,92.5513122,1
3200,133000005275,126,46,0.47,24.9735009,92.5512143,1
3201,133000005274,126,46,0.47,24.9731356,92.5509046,1
3202,133000005273,126,46,0.31,24.9742627,92.553569,1
3203,133000005272,126,46,0.4,24.9711932,92.5561693,1
3204,133000005271,126,46,0.42,24.9671809,92.552453,1
3205,133000005269,126,49,0.22,24.9727282,92.5530724,1
3206,133000005263,126,48,0.48,24.9723434,92.5567431,1
3207,133000005262,126,48,0.24,24.9719236,92.5567887,1
3208,133000005260,126,48,0.48,24.9721188,92.557235,1
3209,133000005277,126,48,0.47,24.9711455,92.5589568,1
3210,133000005229,126,46,0.48,24.9730934,92.553382,1
3211,133000005228,126,46,0.48,24.972154,92.5566676,1
3212,133000005227,126,46,1.0,24.9735326,92.5493563,1
3213,133000005197,126,46,0.48,24.9727123,92.5540014,1
3214,133000005196,126,46,1.0,24.9735009,92.5512143,1
3215,133000005195,126,46,2.0,24.9734982,92.551212,1
3216,133000020512,126,48,0.79,24.9719236,92.5567887,1
3217,133000005193,126,46,0.74,24.9707538,92.5601957,1
3218,133000005192,126,46,1.0,24.9739666,92.557238,1
3219,133000005190,126,46,0.46,24.9730881,92.5536917,1
3220,133000005189,126,46,0.46,24.9711455,92.5589568,1
3221,133000005188,126,46,1.0,24.9730881,92.5536917,1
3222,133000005187,126,46,0.56,24.9707538,92.5601957,1
3223,133000005198,126,46,0.56,24.9735009,92.5512143,1
3224,133000005186,126,46,2.0,24.9724577,92.5578153,1
3225,133000005184,126,46,0.48,24.9735009,92.5512143,1
3226,133000005183,126,48,0.9,24.9711932,92.5561693,1
3227,133000005182,126,46,0.88,24.9707538,92.5601957,1
3228,133000005181,126,46,0.38,24.973522,92.5499756,1
3229,133000005180,126,46,0.41,24.9735009,92.5512143,1
3230,133000005179,126,46,0.57,24.9714665,92.5572915,1
3231,133000005178,126,46,0.74,24.9711985,92.5558596,1
3232,133000005177,126,46,0.6,24.9711455,92.5589568,1
3233,133000005176,126,46,0.48,24.9731356,92.5509046,1
3234,133000005175,126,46,0.78,24.9727952,92.5552559,1
3235,133000005185,126,46,0.76,24.973522,92.5499756,1
3236,133000005164,126,46,0.96,24.9742947,92.5481177,1
3237,133000005199,126,46,0.56,24.9731356,92.5509046,1
3238,133000005201,126,46,0.5,24.9731356,92.5509046,1
3239,133000005226,126,46,0.48,24.9741948,92.5593852,1
3240,133000005223,126,46,0.62,24.9735009,92.5512143,1
3241,133000005222,126,46,0.46,24.9731356,92.5509046,1
3242,133000005221,126,46,0.4,24.9719236,92.5567887,1
3243,133000005220,126,46,0.48,24.9735009,92.5512143,1
3244,133000005219,126,46,0.7,24.9735009,92.5512143,1
3245,133000005218,126,46,0.58,24.9731092,92.552453,1
3246,133000005217,126,46,0.54,24.973522,92.5499756,1
3247,133000005216,126,46,0.56,24.9707538,92.5601957,1
3248,133000005215,126,46,0.52,24.9724364,92.5577775,1
3249,133000005200,126,46,1.16,24.973522,92.5499756,1
3250,133000005214,126,46,1.0,24.9731356,92.5509046,1
3251,133000005212,126,46,0.8,24.9711985,92.5558596,1
3252,133000005211,126,46,0.5,24.9711402,92.5592665,1
3253,133000005210,126,46,0.62,24.9730881,92.5536917,1
3254,133000005209,126,46,0.46,24.9730881,92.5536917,1
3255,133000005208,126,46,2.0,24.9674403,92.5589568,1
3256,133000005207,126,46,0.4,24.9735009,92.5512143,1
3257,133000005206,126,46,1.4,24.9731356,92.5509046,1
3258,133000005205,126,46,0.62,24.9711455,92.5589568,1
3259,133000005204,126,46,0.4,24.9735326,92.5493563,1
3260,133000005213,126,46,0.52,24.9719236,92.5567887,1
3261,133000005163,126,46,0.4,24.973485,92.5521433,1
3262,133000052228,126,46,1.0,24.9730934,92.553382,1
3263,133000020509,126,48,2.0,24.9711402,92.5592665,1
3264,133010071078,126,46,1.0,24.9735009,92.5512143,1
3265,133000028706,126,48,0.98,24.9707538,92.5601957,1
3266,133000011841,126,46,0.47,24.9735009,92.5512143,1
3267,133000051540,126,48,1.0,24.9722053,92.5564688,1
3268,133000028463,126,46,0.92,24.9734428,92.5546208,1
3269,133000027024,126,48,0.62,24.9711455,92.5589568,1
3270,133000051790,126,46,1.0,24.9735273,92.5496659,1
3271,133000027025,126,46,0.94,24.969404,92.552453,1
3272,133000051464,126,46,1.0,24.9711455,92.5589568,1
3273,133000031824,126,46,0.57,24.972707,92.5543111,1
3274,133000005173,126,46,0.96,24.9731356,92.5509046,1
3275,133000043144,126,43,0.49,24.9730934,92.553382,1
3276,133000039458,126,48,1.0,24.9729288,92.5551231,1
3277,133000020510,126,48,2.0,24.9719236,92.5567887,1
3278,133000039444,126,46,1.0,24.9711455,92.5589568,1
3279,133000039420,126,48,1.0,24.9659582,92.5589568,1
3280,133000043145,126,46,1.0,24.9735326,92.5493563,1
3281,133000047021,126,48,1.0,24.9707538,92.5601957,1
3282,133000034718,126,48,0.62,24.9707538,92.5601957,1
3283,133000051474,126,48,1.0,24.9711985,92.5558596,1
3284,133000046981,126,46,1.0,24.9719236,92.5567887,1
3285,133000035611,126,48,0.88,24.9716243,92.557373,1
3286,133000035612,126,46,0.78,24.9731356,92.5509046,1
3287,133000046963,126,48,2.0,24.9730273,92.5568026,1
3288,133000035616,126,46,0.88,24.9735009,92.5512143,1
3289,133000046960,126,48,1.0,24.9697481,92.5540014,1
3290,133000020473,126,46,0.72,24.9739613,92.5552002,1
3291,133000020474,126,46,0.62,24.9735009,92.5512143,1
3292,133000011842,126,46,1.0,24.9711455,92.5589568,1
3293,133000026910,126,49,3.0,24.9737073,92.5536781,1
3294,133000020476,126,46,0.46,24.9790322,92.5527627,1
3295,133000036104,126,48,1.0,24.9710329,92.5590812,1
3296,133000036105,126,48,1.0,24.9711879,92.556479,1
3297,133000020488,126,46,1.0,24.9731377,92.5508995,1
3298,133000018218,126,46,1.0,24.9711455,92.5589568,1
3299,133000027878,126,46,0.52,24.9727176,92.5536917,1
3300,133000020491,126,46,0.98,24.9719236,92.5567887,1
3301,133010072237,126,48,1.0,24.9719236,92.5567887,1
3302,133010073164,126,46,1.0,24.9718172,92.5546743,1
3303,133000020493,126,46,0.87,24.9705962,92.5612492,1
3304,133000020494,126,46,2.0,24.9678373,92.5574082,1
3305,133000020495,126,46,0.94,24.9701556,92.5518336,1
3306,133010071917,126,46,1.0,24.9674403,92.5589568,1
3307,133000020496,126,46,1.0,24.9707538,92.5601957,1
3308,133000042750,126,46,1.0,24.9717101,92.5566868,1
3309,133000020508,126,46,1.0,24.9727293,92.5542575,1
3310,133000020492,126,46,0.83,24.9707538,92.5601957,1
3311,133000020486,126,46,1.99,24.9719236,92.5567887,1
3312,133000051747,126,46,1.0,24.9671928,92.552453,1
3313,133000020484,126,46,0.73,24.973522,92.5499756,1
3314,133000020483,126,46,1.0,24.9730881,92.5536917,1
3315,133000020477,126,46,0.26,24.9731356,92.5509046,1
3316,133000020478,126,46,0.67,24.9727176,92.5536917,1
3317,133000020482,126,46,0.73,24.9730881,92.5536917,1
3318,133000020481,126,46,0.62,24.979146,92.5630495,1
3319,133000020485,126,46,0.68,24.9711455,92.5589568,1
3320,133000020480,126,46,0.72,24.9731198,92.5518336,1
3321,133000020479,126,48,1.0,24.9711455,92.5589568,1
3322,133000022515,128,46,0.72,24.9746207,92.4846825,1
3323,133000003365,128,46,1.0,24.9458616,92.4719715,1
3324,133000003373,128,46,0.42,24.9467133,92.47474,1
3325,133000036116,128,46,0.72,24.9458967,92.47282,1
3326,133000003364,128,46,0.48,24.94637,92.475105,1
3327,133000003362,128,46,0.52,24.94636,92.4717367,1
3328,133000022516,128,48,0.26,24.9820847,92.4590237,1
3329,133010072759,128,46,0.49,24.9462991,92.47631,1
3330,133000003360,128,46,3.0,24.9757305,92.4846315,1
3331,133000003359,128,46,0.52,24.9708908,92.4634065,1
3332,133000051031,128,46,0.06,24.9456967,92.4716667,1
3333,133000050603,128,75,1.0,24.9467278,92.4730862,1
3334,133000003357,128,46,0.52,24.9459254,92.4742286,1
3335,133000003355,128,46,0.56,24.9473633,92.4757983,1
3336,133000002776,128,49,0.41,24.9467505,92.4730337,1
3337,133000003361,128,46,0.62,24.94769,92.47576,1
3338,133000003356,128,46,0.74,24.9459085,92.4740966,1
3339,133000044537,128,46,0.49,24.9712884,92.4621144,1
3340,133000036437,128,46,1.0,24.94636,92.4717367,1
3341,133000044540,128,46,0.49,24.9917284,92.4584056,1
3342,133000044541,128,46,0.49,25.0307422,92.451607,1
3343,133000044542,128,46,1.0,24.9466717,92.4744567,1
3344,133000044543,128,46,0.49,24.9466717,92.4744567,1
3345,133000044557,128,46,0.49,24.9461417,92.475675,1
3346,133000044464,128,46,0.49,24.9793347,92.4908674,1
3347,133000044559,128,46,0.49,24.991573,92.45839,1
3348,133000044561,128,46,0.49,24.9573334,92.4769524,1
3349,133000015631,128,46,0.4,24.9459474,92.4701727,1
3350,133000015628,128,46,0.47,24.9463737,92.4726213,1
3351,133000027158,128,46,0.48,24.9459124,92.4729355,1
3352,133000015626,128,46,1.0,24.9460947,92.4741723,1
3353,133000022513,128,46,0.31,24.9573334,92.4769524,1
3354,133000020251,128,46,0.06,24.9463513,92.4726352,1
3355,133000003380,128,46,0.62,24.9466297,92.4740673,1
3356,133000003378,128,46,0.58,24.9459083,92.47413,1
3357,133010072863,128,46,0.49,24.9458859,92.4726326,1
3358,133010072862,128,46,0.49,24.9459888,92.4717026,1
3359,133010072857,128,46,0.49,24.9454667,92.4728667,1
3360,133010072856,128,46,0.49,24.9457133,92.4734617,1
3361,133000003377,128,46,0.52,24.9465255,92.4715204,1
3362,133000044562,128,46,0.49,24.9462167,92.4755718,1
3363,133000039336,128,46,1.0,24.9457683,92.4735,1
3364,133000017519,128,46,0.57,24.946515,92.4741233,1
3365,133000017525,128,46,0.52,24.94645,92.4724067,1
3366,133000049129,128,46,0.06,24.9466095,92.4726932,1
3367,133000017526,128,46,0.57,24.9470383,92.4743633,1
3368,133010071635,128,46,0.49,24.945945,92.4733,1
3369,133000039455,128,46,1.0,24.9466651,92.4726456,1
3370,133000039333,128,46,1.0,24.945595,92.472825,1
3371,133010071564,128,46,0.49,24.9470384,92.4755146,1
3372,133000035993,128,46,0.63,24.9451727,92.4730208,1
3373,133010072699,128,46,0.49,24.9470933,92.4712317,1
3374,133010071660,128,46,0.49,24.9465417,92.473405,1
3375,133000049130,128,46,0.06,24.9467087,92.4724224,1
3376,133000041012,128,43,0.49,24.945844,92.4727129,1
3377,133000027446,128,46,0.57,24.9461717,92.4717333,1
3378,133010071566,128,46,0.49,24.9458881,92.4731358,1
3379,133010073177,130,46,1.0,24.9615157,92.5369715,1
3380,133010073178,130,46,1.0,24.9583483,92.5270707,1
3381,133010073176,130,46,1.0,24.9583327,92.5279946,1
3382,133000016806,130,46,0.37,24.9583327,92.5279946,1
3383,133000029476,130,46,0.62,24.9724077,92.5283041,1
3384,133010073174,130,46,1.0,24.9649433,92.528035,1
3385,133010073208,130,46,1.0,24.9776107,92.5284723,1
3386,133010073173,130,46,1.0,24.9583484,92.5270661,1
3387,133010073172,130,46,1.0,24.9583484,92.5270661,1
3388,133010073171,130,46,1.0,24.9653428,92.5278716,1
3389,133010073170,130,46,1.0,24.9795328,92.5626322,1
3390,133010073168,130,46,1.0,24.9672811,92.5682494,1
3391,133010073167,130,46,1.0,24.9795328,92.5626322,1
3392,133000041019,130,46,0.49,24.9780638,92.5293341,1
3393,133000016805,130,46,0.57,24.976948,92.5227331,1
3394,133000041018,130,43,0.49,24.9756324,92.5348045,1
3395,133000039339,130,46,1.0,24.9712752,92.5295422,1
3396,133010073614,130,46,0.49,24.9783047,92.5301613,1
3397,133010073175,130,46,1.0,24.9795328,92.5626322,1
3398,133000047314,130,43,0.49,24.9752409,92.5360428,1
3399,133000021257,130,46,0.24,24.9754205,92.5360081,1
3400,133000016807,130,46,0.52,24.9720267,92.5289232,1
3401,133000043224,130,46,0.49,24.9790666,92.5289232,1
3402,133010072570,130,43,0.49,24.9785041,92.5248223,1
3403,133000052197,130,48,1.0,24.9775636,92.5301613,1
3404,133000047303,130,43,0.49,24.9756324,92.5348045,1
3405,133010070311,130,46,1.0,24.9724077,92.5283041,1
3406,133010073676,130,46,1.0,24.9783047,92.5301613,1
3407,133000047304,130,43,0.49,24.9738584,92.5301613,1
3408,133000047305,130,43,0.49,24.9783047,92.5301613,1
3409,133000047306,130,46,0.49,24.9775584,92.5304708,1
3410,133000039329,130,48,1.0,24.9775584,92.5304708,1
3411,133000047307,130,46,0.49,24.9790666,92.5289232,1
3412,133000052226,130,46,1.0,24.9679588,92.527974,1
3413,133000018816,130,48,0.47,24.9790614,92.5292327,1
3414,133000016808,130,46,0.32,24.976948,92.5227331,1
3415,133010070250,130,48,1.0,24.9805121,92.5310899,1
3416,133010070234,130,48,1.0,24.9771826,92.5307804,1
3417,133000041020,130,43,0.49,24.972032,92.5286137,1
3418,133000047311,130,43,0.49,24.9790666,92.5289232,1
3419,133000015470,130,46,1.0,24.9490721,92.5496659,1
3420,133000047312,130,46,0.49,24.979827,92.531706,1
3421,133000047313,130,43,0.49,24.9783047,92.5301613,1
3422,133000015460,130,46,1.0,24.9712752,92.5295422,1
3423,133000042641,130,46,1.0,24.9795678,92.5211857,1
3424,133000020993,130,46,0.62,24.9756324,92.5348045,1
3425,133000020790,130,46,0.57,24.9790666,92.5289232,1
3426,133000018888,130,46,0.43,24.9788218,92.5298647,1
3427,133000015438,130,46,1.0,24.9764573,92.5298518,1
3428,133000015437,130,46,0.42,24.9756324,92.5348045,1
3429,133000015435,130,46,0.48,24.976015,92.5295733,1
3430,133000043239,130,43,0.49,24.9779132,92.5313994,1
3431,133000035826,130,46,0.98,24.977684,92.523026,1
3432,133000035823,130,46,0.79,24.9783047,92.5301613,1
3433,133000035821,130,46,0.89,24.9764573,92.5298518,1
3434,133000015434,130,48,1.0,24.9764573,92.5298518,1
3435,133000015433,130,46,0.31,24.9768801,92.5267566,1
3436,133000015432,130,46,2.0,24.9754205,92.5360081,1
3437,133000037053,130,46,1.0,24.9790666,92.5289232,1
3438,133000037050,130,46,1.0,24.9783047,92.5301613,1
3439,133000031374,130,46,0.94,24.9791137,92.5261376,1
3440,133010073166,130,46,1.0,24.9652317,92.52765,1
3441,133000036939,130,46,1.0,24.9739558,92.5462598,1
3442,133000018857,130,46,0.67,24.9783047,92.5301613,1
3443,133000015431,130,46,2.0,24.9742865,92.5267566,1
3444,133000036904,130,46,1.0,24.9768435,92.5289232,1
3445,133000015430,130,46,0.31,24.9773655,92.5199479,1
3446,133000015417,130,46,0.42,24.9776525,92.5309945,1
3447,133000036873,130,49,2.0,24.9764573,92.5298518,1
3448,133000024157,130,46,1.0,24.9760763,92.5304708,1
3449,133000020996,130,46,0.84,24.9775636,92.5301613,1
3450,133000041015,130,46,0.49,24.9772507,92.5267566,1
3451,133000041016,130,43,0.49,24.9724077,92.5283041,1
3452,133000015465,130,46,1.0,24.9464836,92.5493563,1
3453,133000015461,130,46,1.0,24.9795678,92.5211857,1
3454,133000043157,130,46,0.49,24.9782837,92.5313994,1
3455,133000015459,130,46,1.0,24.9764573,92.5298518,1
3456,133000015457,130,46,0.44,24.9795678,92.5211857,1
3457,133000015456,130,46,1.0,24.9705185,92.5304708,1
3458,133000015455,130,46,1.0,24.9795678,92.5211857,1
3459,133000015454,130,46,0.46,24.9724077,92.5283041,1
3460,133000036006,130,46,1.0,24.9790666,92.5289232,1
3461,133000021009,130,46,0.68,24.9764521,92.5301613,1
3462,133000021004,130,46,0.7,24.9675579,92.5256444,1
3463,133000020999,130,46,0.62,24.9768331,92.5295422,1
3464,133000036077,130,46,1.0,24.976702,92.5372811,1
3465,133010073475,130,46,1.0,24.9795678,92.5211857,1
3466,133000020997,130,46,0.61,24.9775682,92.5298917,1
3467,133000022411,130,46,0.62,24.9775689,92.5298518,1
3468,133000022412,130,46,1.0,24.9752409,92.5360428,1
3469,133000022416,130,46,0.62,24.9786856,92.5295422,1
3470,133000022437,130,46,0.78,24.9783718,92.5245826,1
3471,133000022440,130,46,0.78,24.9669867,92.5284583,1
3472,133000022442,130,46,0.52,24.9783047,92.5301613,1
3473,133000022445,130,46,0.62,24.978738,92.5264471,1
3474,133000022446,130,46,0.73,24.9752409,92.5360428,1
3475,133000022450,130,46,0.62,24.9790666,92.5289232,1
3476,133000022451,130,46,0.84,24.9778809,92.5262598,1
3477,133000022452,130,46,0.68,24.9764573,92.5298518,1
3478,133000020998,130,46,0.57,24.9724025,92.5286137,1
3479,133000043158,130,43,0.49,24.9774765,92.5313488,1
3480,133000043161,130,43,0.49,24.9712752,92.5295422,1
3481,133000021373,130,46,0.31,24.9724077,92.5283041,1
3482,133000021374,130,46,0.48,24.9738584,92.5301613,1
3483,133000018482,130,46,1.0,24.9724077,92.5283041,1
3484,133000021375,130,46,0.47,24.9754205,92.5360081,1
3485,133010070448,130,43,0.49,24.9783151,92.5295422,1
3486,133000018483,130,46,1.0,24.977976,92.5276851,1
3487,133000024514,130,46,0.58,24.9783047,92.5301613,1
3488,133000040048,130,43,0.49,24.9775689,92.5298518,1
3489,133000024511,130,46,1.0,24.9666463,92.5184006,1
3490,133000018484,130,46,0.06,24.9771417,92.524465,1
3491,133000007415,130,46,1.0,24.9801468,92.5307804,1
3492,133000024508,130,46,0.5,24.9783099,92.5298518,1
3493,133000024507,130,46,0.5,24.9755678,92.5348472,1
3494,133000024506,130,46,0.5,24.9751516,92.5413058,1
3495,133000018485,130,46,1.0,24.9775636,92.5301613,1
3496,133000018486,130,46,0.06,24.9783047,92.5301613,1
3497,133000018487,130,46,1.0,24.9752409,92.5360428,1
3498,133010070450,130,46,0.49,24.9775689,92.5298518,1
3499,133000040049,130,46,0.49,24.9782994,92.5304708,1
3500,133000040050,130,46,0.49,24.9701427,92.5307804,1
3501,133000046952,130,46,1.0,24.9712752,92.5295422,1
3502,133000040051,130,46,0.49,24.972032,92.5286137,1
3503,133000040052,130,43,0.49,24.9771826,92.5307804,1
3504,133000040053,130,46,0.49,24.9782994,92.5304708,1
3505,133010070449,130,46,0.49,24.9806323,92.5239711,1
3506,133000021521,130,46,0.72,24.9756324,92.5348045,1
3507,133000007414,130,46,0.5,24.9742603,92.5283041,1
3508,133000021364,130,46,0.41,24.9790666,92.5289232,1
3509,133000015476,130,46,0.42,24.9638908,92.5279946,1
3510,133000037795,130,46,1.0,24.9783047,92.5301613,1
3511,133000018478,130,46,1.0,24.975711,92.5301613,1
3512,133000015478,130,46,1.0,24.9795678,92.5211857,1
3513,133000031571,130,46,0.68,24.9752304,92.5366619,1
3514,133000018476,130,46,0.06,24.9712752,92.5295422,1
3515,133000018475,130,46,0.06,24.9773499,92.5208763,1
3516,133000018479,130,46,1.0,24.828889,92.7963876,1
3517,133000007318,130,49,0.9,24.9755678,92.5348472,1
3518,133000007321,130,49,2.0,24.9764573,92.5298518,1
3519,133000027865,130,46,0.74,24.9727887,92.5276851,1
3520,133000007322,130,49,0.48,24.9786542,92.5313994,1
3521,133000037681,130,46,1.0,24.9790247,92.5313994,1
3522,133000018472,130,46,1.0,24.9699491,92.5639126,1
3523,133000007330,130,46,0.42,24.9756324,92.5348045,1
3524,133000015479,130,46,1.0,24.9662586,92.527501,1
3525,133000015481,130,46,1.0,24.9711863,92.5128307,1
3526,133000015483,130,46,0.42,24.9790614,92.5292327,1
3527,133000015495,130,46,1.0,24.9724077,92.5283041,1
3528,133000015496,130,46,0.34,24.9783047,92.5301613,1
3529,133000015497,130,46,0.31,24.9782913,92.5299016,1
3530,133000018471,130,46,1.0,24.9687867,92.527455,1
3531,133000027898,130,46,0.73,24.9712752,92.5295422,1
3532,133000018481,130,46,1.0,24.9754401,92.5263637,1
3533,133000018473,130,46,1.0,24.9705237,92.5301613,1
3534,133000047204,130,46,1.0,24.9795678,92.5211857,1
3535,133000021522,130,46,0.73,24.9795719,92.5212003,1
3536,133010070454,130,43,0.49,24.9744854,92.5267842,1
3537,133000017680,130,46,1.0,24.9724025,92.5286137,1
3538,133000015472,130,46,1.0,24.9795678,92.5211857,1
3539,133000036492,130,46,1.0,24.9772507,92.5267566,1
3540,133000043172,130,43,0.49,24.9768331,92.5295422,1
3541,133000040056,130,43,0.49,24.9712752,92.5295422,1
3542,133000043171,130,43,0.49,24.9712752,92.5295422,1
3543,133000043170,130,43,0.49,24.9756324,92.5348045,1
3544,133000017683,130,46,0.06,24.97096,92.5267963,1
3545,133000043169,130,43,0.49,24.9724182,92.5276851,1
3546,133000043168,130,43,0.49,24.9712752,92.5295422,1
3547,133000017730,130,46,1.0,24.9786175,92.5335663,1
3548,133000036484,130,49,1.0,24.9772507,92.5267566,1
3549,133000017732,130,46,1.0,24.9768117,92.5312717,1
3550,133000043167,130,46,0.49,24.9313344,92.5248996,1
3551,133000030632,130,46,0.85,24.9724077,92.5283041,1
3552,133000030633,130,46,0.62,24.9724077,92.5283041,1
