,index,Cons No,Dtr No,Category,Load,Latitude,Longitude,cumulative sum
7121,7866,133000012312,157,46,1.0,24.9735265,92.4651647,5.6899999999999995
7122,7817,133000012252,157,46,1.0,24.9704506,92.4679872,6.6899999999999995
7123,7865,133000012311,157,46,1.0,24.9716386,92.4633507,7.6899999999999995
7124,27494,133000035637,157,46,0.47,25.0221016,92.4663697,8.16
7125,7867,133000012313,157,46,0.06,24.9704506,92.4679872,8.22
7126,29869,133000038274,157,46,0.49,24.9825215,92.5218047,8.709999999999999
7127,7868,133000012314,157,46,0.06,24.9748383,92.4668733,8.77
7128,29870,133000038275,157,46,0.49,24.9769933,92.46771,9.26
7129,7814,133000012248,157,46,0.06,24.9527372,92.5081897,9.32
7130,7810,133000012243,157,46,0.06,24.9744898,92.5146873,9.379999999999999
7131,29745,133000038126,157,46,0.49,24.9716437,92.4630416,9.87
7132,44517,133010073478,157,46,0.49,24.9720498,92.4608781,10.36
7133,7809,133000012242,157,46,0.06,24.9766766,92.5168533,10.42
7134,7808,133000012241,157,46,1.0,24.9620737,92.4815903,11.42
7135,33983,133000042894,157,46,1.0,24.9579669,92.4834456,12.42
7136,7819,133000012254,157,46,0.06,24.9753748,92.4669337,12.48
7137,7859,133000012304,157,46,0.06,24.966424,92.553382,12.54
7138,7861,133000012306,157,46,0.06,24.9779071,92.4652052,12.6
7139,7811,133000012244,157,46,0.06,24.9732821,92.4651384,12.66
7140,7863,133000012309,157,46,0.06,24.9716437,92.4630416,12.72
7141,7862,133000012308,157,46,1.0,24.9839932,92.4556242,13.72
7142,7818,133000012253,157,46,1.0,24.9639264,92.4815903,14.72
7143,7860,133000012305,157,46,0.06,24.9779071,92.4652052,14.78
7144,7864,133000012310,157,46,0.06,24.9898676,92.457852,14.84
7145,7813,133000012246,157,46,0.06,24.9735233,92.4651767,14.9
7146,9501,133000014418,157,46,0.06,24.9779071,92.4652052,14.96
7147,39317,133000049047,157,46,1.0,24.9752969,92.4668453,15.96
7148,39670,133000049443,158,43,0.49,24.907835,92.683012,0.49
7149,34209,133000043220,158,46,0.49,24.92367,92.673305,0.98
7150,34210,133000043221,158,46,0.49,24.9067783,92.6799067,1.47
7151,20004,133000027281,158,46,0.62,24.9232589,92.6829289,2.09
7152,4696,133000006592,158,46,0.31,24.9214859,92.6802692,2.4
7153,20583,133000027917,158,46,0.5,24.924675,92.682855,2.9
7154,19101,133000026291,158,46,1.0,24.9219528,92.6750405,3.9
7155,39667,133000049440,158,43,0.49,24.9232784,92.680038,4.39
7156,38430,133000048005,158,46,0.49,24.9283763,92.6740069,4.88
7157,34211,133000043222,158,46,0.49,24.92249,92.6742117,5.37
7158,39671,133000049444,158,46,0.49,24.9232359,92.6788094,5.859999999999999
7159,39669,133000049442,158,46,0.49,24.923565,92.6805283,6.35
7160,39922,133000049708,158,46,0.49,24.9229886,92.6765161,6.84
7161,40009,133000049798,158,46,0.49,24.9227083,92.6758633,7.33
7162,7217,133000011480,158,46,0.2,24.9049149,92.6805276,7.53
7163,34207,133000043218,158,46,0.49,24.92249,92.6742117,8.02
7164,34206,133000043217,158,46,0.49,24.9231473,92.6756097,8.51
7165,25799,133000033635,158,46,0.68,24.907835,92.683012,9.19
7166,925,133000001241,158,46,0.48,24.9102786,92.6913976,9.67
7167,924,133000001240,158,46,0.5,24.922335,92.676235,10.17
7168,41785,133000051834,158,46,1.0,24.9219661,92.6802171,11.17
7169,34208,133000043219,158,43,0.49,24.907835,92.683012,11.66
7170,923,133000001238,158,46,0.56,24.92275,92.6783067,12.22
7171,921,133000001236,158,46,0.46,24.907835,92.683012,12.68
7172,920,133000001234,158,46,0.52,24.92165,92.6803762,13.2
7173,919,133000001233,158,46,0.32,24.9214725,92.6802579,13.52
7174,918,133000001232,158,46,0.32,24.922095,92.6808582,13.84
7175,917,133000001231,158,46,0.42,24.9156692,92.7007167,14.26
7176,39850,133000049632,158,46,0.49,24.907835,92.683012,14.75
7177,7223,133000011487,158,46,0.2,24.9566083,92.6563083,14.95
7178,40478,133000050305,158,46,0.49,24.9086567,92.6991634,15.44
7179,39666,133000049439,158,46,0.49,24.9253233,92.68292,15.93
7180,39668,133000049441,158,46,0.49,24.9493474,92.6615889,16.42
7181,39665,133000049438,158,46,0.49,24.9218845,92.6756569,16.91
7182,39199,133000048919,158,46,0.49,24.922883,92.6732803,17.4
7183,733,133000000980,158,46,0.86,24.9231989,92.6799042,18.26
7184,7254,133000011527,158,46,0.2,24.9566787,92.6563115,18.46
7185,39149,133000048866,158,46,1.0,24.9254433,92.6742367,19.46
7186,4682,133000006571,158,46,0.42,24.9220691,92.6762235,19.88
7187,7214,133000011477,158,46,0.2,24.9250169,92.7165635,20.08
7188,1692,133000002395,158,46,0.52,24.9234433,92.6770083,20.6
7189,1691,133000002387,158,46,0.56,24.9231583,92.679865,21.16
7190,1690,133000002386,158,46,0.42,24.9255843,92.6826422,21.58
7191,7224,133000011488,158,46,0.2,24.9225994,92.6736169,21.78
7192,1688,133000002384,158,46,1.0,24.9438299,92.7007167,22.78
7193,7255,133000011529,158,46,1.0,24.9222558,92.6757201,23.78
7194,39291,133000049015,158,48,1.0,24.9228451,92.6812081,24.78
7195,7227,133000011492,158,46,0.2,24.924055,92.6827533,24.98
7196,728,133000000972,158,46,0.52,24.9226634,92.6827352,25.5
7197,731,133000000978,158,46,0.52,24.9233513,92.6829162,26.02
7198,732,133000000979,158,46,0.42,24.9222619,92.676916,26.44
7199,7253,133000011526,158,46,1.0,24.9254782,92.6748159,27.44
7200,7225,133000011489,158,46,0.2,24.9565533,92.6563263,27.64
7201,7226,133000011491,158,46,1.0,24.9225683,92.6827533,28.64
7202,22792,133000030324,158,46,0.67,24.9225533,92.6817733,29.31
7203,40479,133000050306,158,46,0.49,24.9266566,92.682625,29.8
7204,7218,133000011481,158,46,0.2,24.9222866,92.6763541,30.0
7205,39664,133000049437,158,46,0.49,24.9112506,92.6991634,30.49
7206,7219,133000011482,158,46,0.2,24.924675,92.682855,30.69
7207,39943,133000049729,158,46,0.49,24.8882586,92.7000954,31.18
7208,922,133000001237,158,46,0.48,24.928028,92.6727649,31.66
7209,38429,133000048004,158,46,0.49,24.9228767,92.673271,32.15
7210,34592,133000043635,158,46,1.0,24.91991,92.65612,33.15
7211,40064,133000049855,158,46,0.49,24.9112785,92.6976101,33.64
7212,18564,133000025689,158,46,0.42,24.907835,92.683012,34.06
7213,7242,133000011512,158,46,1.0,24.9222533,92.682555,35.06
7214,7221,133000011484,158,46,0.2,24.9566233,92.6562783,35.26
7215,7215,133000011478,158,46,0.2,24.9543691,92.6365874,35.46
7216,7222,133000011485,158,46,0.2,24.956593,92.6563023,35.66
7217,40486,133000050313,158,46,0.49,24.9297864,92.6780434,36.15
7218,40485,133000050312,158,46,0.49,24.9281993,92.6821647,36.64
7219,7238,133000011508,158,46,1.0,24.9244257,92.6826361,37.64
7220,17182,133000024018,158,46,1.0,24.9224457,92.6774585,38.64
7221,40481,133000050308,158,46,0.49,24.9277841,92.6818776,39.13
7222,40480,133000050307,158,46,0.49,24.9268195,92.6826968,39.62
7223,21222,133000028639,158,46,1.0,24.9112506,92.6991634,40.62
7224,3164,133000004571,158,46,0.28,24.9254338,92.6742425,40.9
7225,13780,133000020111,158,46,0.62,24.9049149,92.6805276,41.52
7226,7228,133000011493,158,46,1.0,24.9301569,92.6780434,42.52
7227,734,133000000981,158,46,0.48,24.8895434,92.6904658,43.0
7228,40482,133000050309,158,46,0.49,24.916635,92.667487,43.49
7229,7243,133000011513,158,46,0.2,24.9222533,92.682555,43.69
7230,7236,133000011503,158,46,0.2,24.92554,92.6826683,43.89
7231,40147,133000049942,158,46,0.49,24.9225226,92.6742941,44.38
7232,39657,133000049430,158,46,0.49,24.9112785,92.6976101,44.87
7233,39658,133000049431,158,46,0.49,24.907835,92.683012,45.36
7234,7244,133000011514,158,46,0.2,24.907835,92.683012,45.56
7235,7250,133000011520,158,46,1.0,24.907835,92.683012,46.56
7236,31884,133000040576,158,46,0.06,24.928028,92.6727649,46.62
7237,7235,133000011502,158,46,0.2,24.9566529,92.656232,46.82
7238,7241,133000011511,158,46,0.2,24.9309147,92.6771119,47.02
7239,39659,133000049432,158,46,0.49,24.9116547,92.6972995,47.51
7240,39660,133000049433,158,46,0.49,24.9223455,92.6829877,48.0
7241,7213,133000011476,158,46,0.2,24.9231751,92.6804563,48.2
7242,39655,133000049428,158,46,0.49,24.924302,92.682756,48.69
7243,39663,133000049436,158,43,0.49,24.9243623,92.6831737,49.18
7244,7237,133000011505,158,46,0.2,24.9255529,92.6826894,49.38
7245,18588,133000025716,158,46,0.62,24.9112618,92.6985421,50.0
7246,735,133000000982,158,46,0.62,24.9227481,92.6783078,50.62
7247,7251,133000011521,158,46,0.2,24.9223717,92.6771817,50.82
7248,40483,133000050310,158,46,0.49,24.9312463,92.6792855,51.31
7249,39661,133000049434,158,46,0.49,24.9208656,92.679596,51.8
7250,7220,133000011483,158,46,1.0,24.9112897,92.6969888,52.8
7251,7232,133000011498,158,46,0.2,24.9244696,92.6733612,53.0
7252,7240,133000011510,158,46,0.52,24.923198,92.6828127,53.52
7253,39662,133000049435,158,46,0.49,24.9268831,92.6746278,54.01
7254,39656,133000049429,158,46,0.49,24.9237004,92.6835708,54.5
7255,7216,133000011479,158,43,0.2,24.9566233,92.6562783,54.7
7256,738,133000000996,158,46,0.5,24.9234848,92.6827831,55.2
7257,7230,133000011495,158,46,0.2,24.921935,92.6749983,55.4
7258,27663,133000035832,158,46,0.62,24.9227244,92.6772418,56.02
7259,18138,133000025085,158,46,1.0,24.922235,92.6767833,57.02
7260,7229,133000011494,158,46,1.0,24.9236878,92.6734016,58.02
7261,18137,133000025084,158,46,1.0,24.921935,92.6749983,59.02
7262,756,133000001023,158,46,0.42,24.909178,92.6907764,59.44
7263,7239,133000011509,158,46,1.0,24.923546,92.7159419,60.44
7264,7245,133000011515,158,46,0.2,24.907835,92.683012,60.64
7265,7233,133000011500,158,46,0.2,24.9566252,92.6563485,60.839999999999996
7266,7246,133000011516,158,46,0.2,24.922165,92.6818317,61.04
7267,7252,133000011522,158,46,1.0,24.907835,92.683012,62.04
7268,7249,133000011519,158,46,0.2,24.921475,92.68026,62.24
7269,7248,133000011518,158,46,0.2,24.9228733,92.681185,62.44
7270,39652,133000049425,158,46,2.0,24.923921,92.6827165,64.44
7271,39653,133000049426,158,46,0.49,24.9246109,92.6828417,64.93
7272,748,133000001010,158,46,0.48,24.9112506,92.6991634,65.41
7273,7247,133000011517,158,46,0.2,24.922165,92.6818317,65.61
7274,39654,133000049427,158,46,0.49,24.9239406,92.6827631,66.1
7275,39651,133000049424,158,46,0.49,24.9223383,92.6762247,66.59
7276,5367,133000007838,159,46,1.0,24.9823539,92.5097367,1.0
7277,40302,133000050115,159,48,1.0,24.9675325,92.5736442,2.0
7278,30790,133000039308,159,46,1.0,24.9811176,92.5171628,3.0
7279,13862,133000020205,159,46,1.0,24.980006,92.5171628,4.0
7280,28250,133000036497,159,46,1.0,24.980314,92.5208763,5.0
7281,12085,133000017888,159,46,1.0,24.9810728,92.5109734,6.0
7282,27498,133000035645,159,46,0.86,24.9793899,92.5165646,6.86
7283,5341,133000007811,159,46,0.94,24.9810655,92.5202573,7.8
7284,30812,133000039331,159,46,1.0,24.9799331,92.5214952,8.8
7285,5365,133000007836,159,46,0.42,24.9811852,92.5131402,9.22
7286,28770,133000037036,159,46,1.0,24.9801831,92.5177075,10.219999999999999
7287,4314,133000006107,159,48,0.64,24.9791983,92.5172942,10.86
7288,13668,133000019969,159,46,0.52,24.9811025,92.5172886,11.379999999999999
7289,20344,133000027663,159,49,0.62,24.9811176,92.5171628,12.0
7290,5359,133000007830,159,46,0.52,24.9808563,92.5106649,12.52
7291,5362,133000007833,159,46,0.4,24.981206,92.5119025,12.92
7292,40809,133000050669,159,46,1.0,24.9787237,92.5174735,13.92
7293,32501,133000041278,159,46,0.49,24.9837746,92.5231844,14.41
7294,32499,133000041276,159,46,0.49,24.9832205,92.5238302,14.9
7295,2653,133000003864,159,48,0.5,24.9811852,92.5131402,15.4
7296,23012,133000030570,159,75,0.97,24.9810655,92.5202573,16.37
7297,12102,133000017910,159,46,1.0,24.9815921,92.5109743,17.37
7298,27872,133000036081,159,46,1.0,24.9788695,92.5181863,18.37
7299,32508,133000041287,159,46,0.49,24.9790614,92.5180241,18.86
7300,14158,133000020546,159,46,0.78,24.980053,92.5181166,19.64
7301,5360,133000007831,159,46,0.48,24.9823539,92.5097367,20.12
7302,32491,133000041268,159,46,0.49,24.981171,92.5233331,20.61
7303,27661,133000035830,159,46,0.74,24.9811852,92.5131402,21.35
7304,27673,133000035842,159,46,0.62,24.9860019,92.5131402,21.97
7305,14154,133000020542,159,46,0.62,24.9810655,92.5202573,22.59
7306,43588,133010071927,159,46,1.0,24.9811852,92.5131402,23.59
7307,14157,133000020545,159,46,3.0,24.9806741,92.5214952,26.59
7308,22841,133000030380,159,46,1.0,24.9819419,92.5122119,27.59
7309,12110,133000017920,159,46,1.0,24.9788112,92.5175149,28.59
7310,2655,133000003866,159,48,0.48,24.9811176,92.5171628,29.07
7311,2654,133000003865,159,48,0.24,24.9791778,92.5172664,29.31
7312,5355,133000007826,159,46,0.38,24.981436,92.5202573,29.69
7313,27253,133000035298,159,46,0.72,24.9803351,92.518341,30.41
7314,5354,133000007825,159,46,0.52,24.9822031,92.51871,30.93
7315,26407,133000034304,159,46,0.95,24.9752409,92.5360428,31.88
7316,5334,133000007803,159,46,0.58,24.9811176,92.5171628,32.46
7317,26436,133000034334,159,46,0.72,24.9810655,92.5202573,33.18
7318,32488,133000041265,159,46,0.49,24.9844693,92.522604,33.67
7319,14156,133000020544,159,46,0.42,24.9811696,92.5140684,34.089999999999996
7320,19551,133000026785,159,46,0.51,24.9810603,92.5205668,34.6
7321,26406,133000034303,159,46,0.9,24.9810655,92.5202573,35.5
7322,41234,133000051176,159,46,1.0,24.9792098,92.5180571,36.5
7323,5337,133000007806,159,46,0.8,24.9791888,92.5181743,37.3
7324,5340,133000007810,159,46,3.0,24.981436,92.5202573,40.3
7325,43450,133010071747,159,46,1.0,24.9823539,92.5097367,41.3
7326,5336,133000007805,159,46,0.36,24.9788874,92.5181853,41.66
7327,5338,133000007807,159,46,1.0,24.9811228,92.5168533,42.66
7328,13860,133000020202,159,46,0.06,24.981206,92.5119025,42.72
7329,14155,133000020543,159,46,0.57,24.9795811,92.5183234,43.29
7330,13848,133000020188,159,46,1.0,24.9800505,92.5181181,44.29
7331,32500,133000041277,159,46,0.49,24.9835592,92.5234637,44.78
7332,27928,133000036138,159,46,0.68,24.9815921,92.5109743,45.46
7333,5357,133000007828,159,46,2.0,24.9814985,92.5165439,47.46
7334,5346,133000007816,159,46,0.88,24.9815921,92.5109743,48.339999999999996
7335,5323,133000007791,159,49,0.39,24.9822031,92.51871,48.73
7336,5344,133000007814,159,46,0.46,24.9773968,92.5180911,49.19
7337,5347,133000007817,159,46,0.52,24.9793902,92.5165645,49.71
7338,5345,133000007815,159,46,0.28,24.9811176,92.5171628,49.99
7339,5333,133000007802,159,46,0.58,24.9792063,92.520875,50.57
7340,5332,133000007801,159,46,0.56,24.9810655,92.5202573,51.13
7341,40719,133000050564,159,46,1.0,24.9851985,92.5168533,52.13
7342,5349,133000007819,159,46,2.0,24.980536,92.5167937,54.13
7343,5330,133000007799,159,46,0.97,24.9810655,92.5202573,55.1
7344,13267,133000019385,159,49,0.9,24.9789262,92.5178869,56.0
7345,13861,133000020204,159,46,0.06,24.9842377,92.5078804,56.06
7346,40717,133000050562,159,46,1.0,24.9815921,92.5109743,57.06
7347,23829,133000031498,159,46,0.78,24.9811228,92.5168533,57.839999999999996
7348,5358,133000007829,159,46,0.52,24.9811852,92.5131402,58.36
7349,5339,133000007808,159,46,3.0,24.9803351,92.5183412,61.36
7350,13859,133000020201,159,46,1.0,24.9811228,92.5168533,62.36
7351,2130,133000002971,160,46,0.8,24.9786737,92.4636598,0.8
7352,21301,133000028724,160,46,1.0,24.9820977,92.4551908,1.8
7353,9497,133000014407,160,46,1.0,24.9898704,92.4578581,2.8
7354,2133,133000002975,160,46,0.68,24.9786737,92.4636598,3.48
7355,2127,133000002967,160,46,0.42,24.9790187,92.4652052,3.9
7356,2126,133000002966,160,46,0.46,24.981247,92.4648961,4.36
7357,2129,133000002969,160,46,0.52,24.9790187,92.4652052,4.88
7358,32598,133000041381,160,46,0.49,24.9820977,92.4551908,5.37
7359,7774,133000012152,160,46,0.06,24.9767667,92.4515033,5.43
7360,2131,133000002972,160,46,0.32,24.97161,92.45348,5.75
7361,2128,133000002968,160,46,0.65,24.9735517,92.457505,6.4
7362,21548,133000028997,160,46,0.57,24.9786737,92.4636598,6.97
7363,7767,133000012139,160,46,1.0,24.981247,92.4648961,7.970000000000001
7364,2124,133000002962,160,46,0.72,24.9786737,92.4636598,8.69
7365,12630,133000018544,160,46,1.0,24.9720498,92.4608781,9.69
7366,2123,133000002961,160,46,0.7,24.9898704,92.4578581,10.39
7367,35738,133000044917,160,46,0.49,24.9787194,92.4608781,10.88
7368,19910,133000027181,160,46,0.42,24.981247,92.4648961,11.3
7369,34228,133000043241,160,46,1.0,24.8900131,92.5914308,12.3
7370,7769,133000012141,160,46,1.0,24.9765046,92.4633806,13.3
7371,24373,133000032088,160,46,0.47,24.9820977,92.4551908,13.77
7372,35801,133000044980,160,43,0.49,24.9789842,92.4652406,14.26
7373,9498,133000014408,160,46,0.06,24.9730868,92.451037,14.32
7374,7766,133000012138,160,46,0.06,24.9783387,92.4614962,14.38
7375,19893,133000027164,160,46,0.68,24.9786949,92.4574435,15.06
7376,2125,133000002964,160,46,0.57,24.9790167,92.4577633,15.63
7377,35806,133000044987,160,46,0.49,24.9805804,92.4571791,16.12
7378,31983,133000040697,160,46,0.06,24.9868283,92.4555867,16.18
7379,30622,133000039134,160,46,0.06,24.9720498,92.4608781,16.24
7380,42655,133010070778,160,43,0.49,24.9868283,92.4555867,16.73
7381,9181,133000013965,160,46,1.0,24.9843485,92.4565513,17.73
7382,9179,133000013962,160,46,1.0,24.9790187,92.4652052,18.73
7383,9178,133000013961,160,46,0.06,24.9756667,92.4574167,18.79
7384,2145,133000002988,160,48,0.28,24.9716121,92.4535081,19.07
7385,26248,133000034140,160,49,0.69,24.975229,92.4514081,19.76
7386,30624,133000039136,160,46,0.06,24.9805743,92.4578966,19.82
7387,30623,133000039135,160,46,0.06,24.98552,92.458,19.88
7388,7773,133000012151,160,46,1.0,24.9893124,92.4387609,20.88
7389,30621,133000039133,160,46,0.06,24.9747002,92.4583768,20.94
7390,20353,133000027673,160,46,1.0,24.9790187,92.4652052,21.94
7391,26267,133000034159,160,46,0.77,24.9820977,92.4551908,22.71
7392,44593,133010073643,160,49,1.0,24.9790187,92.4652052,23.71
7393,26268,133000034160,160,46,0.62,24.9882211,92.4556565,24.33
7394,26270,133000034163,160,48,0.49,24.9737669,92.4524514,24.82
7395,41548,133000051560,160,46,0.49,24.9720498,92.4608781,25.31
7396,26250,133000034142,160,46,0.52,24.971236,92.4538503,25.83
7397,2144,133000002987,160,48,0.36,24.9847139,92.4568604,26.19
7398,2139,133000002981,160,46,0.46,24.9786737,92.4636598,26.65
7399,7770,133000012145,160,46,1.0,24.9715664,92.4618406,27.65
7400,7771,133000012148,160,46,1.0,24.9786737,92.4636598,28.65
7401,7772,133000012150,160,46,1.0,24.9786737,92.4636598,29.65
7402,26263,133000034155,160,46,0.52,24.9832673,92.4546971,30.17
7403,40863,133000050727,160,75,1.0,24.9896121,92.4561914,31.17
7404,42657,133010070781,160,43,0.49,24.9857337,92.4583632,31.66
7405,31982,133000040696,160,46,0.06,24.9720498,92.4608781,31.72
7406,26269,133000034161,160,46,0.62,24.9808883,92.4581933,32.34
7407,2122,133000002960,160,46,0.7,24.9786737,92.4636598,33.04
7408,35821,133000045002,160,46,0.49,25.0093804,92.4664416,33.53
7409,20349,133000027668,160,46,0.41,24.9787194,92.4608781,33.94
7410,35833,133000045016,160,46,0.49,24.9839729,92.4568604,34.43
7411,7780,133000012158,160,46,0.06,24.97521,92.4513967,34.49
7412,7781,133000012159,160,46,0.06,24.9789842,92.4652406,34.55
7413,7782,133000012160,160,46,1.0,24.9720087,92.4608468,35.55
7414,2134,133000002976,160,46,0.36,24.9832673,92.4546971,35.91
7415,2135,133000002977,160,46,0.5,24.9738148,92.457394,36.41
7416,35737,133000044916,160,43,0.49,24.9818433,92.4569583,36.9
7417,2136,133000002978,160,46,0.7,24.972505,92.4549417,37.6
7418,35736,133000044915,160,46,0.49,24.9775055,92.4574716,38.089999999999996
7419,35735,133000044914,160,46,0.49,25.0097407,92.4670599,38.58
7420,7777,133000012155,160,46,1.0,24.9786737,92.4636598,39.58
7421,7783,133000012161,160,46,0.06,24.9767667,92.4515033,39.64
